sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1809,Rifaximin,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1735947,rifaximin,Drug,MAPS_TO,,<auto>,1741025101070,
1981,Dimetinden maleat,-1,,0.70,APPROVED,EQUIVALENT,Finn Fassbender,1744819799030,19028947,dimethindene,Drug,MAPS_TO,,<auto>,1741025101266,
1964,Insulin-Isophan,-1,,0.59,APPROVED,EQUAL,Finn Fassbender,1741026494475,46221581,insulin isophane,Drug,MAPS_TO,,<auto>,1741025101356,
1552,ROPIvacain,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,1136487,ropivacaine,Drug,MAPS_TO,,<auto>,1741025101481,
1513,Glucose-1-Phosphat,-1,,0.55,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
1549,Propofol 2%,-1,,0.63,APPROVED,EQUAL,Finn Fassbender,1741026710702,753626,propofol,Drug,MAPS_TO,,<auto>,1741025101593,
1772,Antithrombin III,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1436169,antithrombin III,Drug,MAPS_TO,,<auto>,1741025101607,
1705,Rilmenidin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,19115050,rilmenidine,Drug,MAPS_TO,,<auto>,1741025101622,
1613,Diphenhydramin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025936922,1129625,diphenhydramine,Drug,MAPS_TO,,<auto>,1741025101730,
1954,Apixaban,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,43013024,apixaban,Drug,MAPS_TO,,<auto>,1741025101906,
1511,Glutamin,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025989583,19060985,glutamine,Drug,MAPS_TO,,<auto>,1741025101945,
1415,Propranolol,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,1353766,propranolol,Drug,MAPS_TO,,<auto>,1741025102044,
1752,ROPIvacain 0.1%,-1,,0.58,APPROVED,EQUAL,Finn Fassbender,1741026494475,1136487,ropivacaine,Drug,MAPS_TO,,<auto>,1741025102084,
1638,Distigmin,-1,,0.99,APPROVED,EQUAL,Finn Fassbender,1741025953082,19035856,distigmine,Drug,MAPS_TO,,<auto>,1741025102110,
1821,Aprepitant,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,936748,aprepitant,Drug,MAPS_TO,,<auto>,1741025102334,
1859,Domperidon,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025978877,19037833,domperidone,Drug,MAPS_TO,,<auto>,1741025102497,
1551,Glyceroltrinitrat,-1,,0.65,APPROVED,EQUAL,Finn Fassbender,1741026440440,1361711,nitroglycerin,Drug,MAPS_TO,,<auto>,1741025102576,
1842,Rilmenidin dihydrogenphosphat,-1,,0.57,APPROVED,EQUIVALENT,Finn Fassbender,1744826867536,19115050,rilmenidine,Drug,MAPS_TO,,Finn Fassbender,1744826867043,
2007,ROPIvacain 0.15%,-1,,0.58,APPROVED,EQUAL,Finn Fassbender,1741026494475,1136487,ropivacaine,Drug,MAPS_TO,,<auto>,1741025102676,
1530,Protaminsulfat,-1,,0.57,APPROVED,EQUAL,Finn Fassbender,1741026545330,19054242,protamine sulfate (USP),Drug,MAPS_TO,,Finn Fassbender,1741026544045,
1432,Risperidon,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1741025989583,735979,risperidone,Drug,MAPS_TO,,<auto>,1741025102934,
1535,Glycopyrronium,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,45775571,glycopyrronium,Drug,MAPS_TO,,<auto>,1741025102950,
1750,Rivaroxaban,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1741025922624,40241331,rivaroxaban,Drug,MAPS_TO,,<auto>,1741025103294,
