ITEMID,COALESCED_CONCEPT_NAME,LABEL,FLUID,CATEGORY,LOINC_CODE,LOINC_CONCEPT_NAME,LOINC_CODE_MATCH,MAPPED_CONCEPT_CODE,MAPPED_CONCEPT_NAME
51337,HLA-DR+ cells/100 cells in Bone marrow,HLA-DR,Bone Marrow,Hematology,51380-4,,true,51380-4,HLA-DR+ cells/100 cells in Bone marrow
51338,Immunophenotyping study,Immunophenotyping,Bone Marrow,Hematology,,,false,55230-7,Immunophenotyping study
51339,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain,Iron Stain,Bone Marrow,Hematology,13513-7,,true,13513-7,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain
51340,Kappa lymphocytes/100 lymphocytes in Bone marrow,Kappa,Bone Marrow,Hematology,,,false,46237-4,Kappa lymphocytes/100 lymphocytes in Bone marrow
51341,Lambda lymphocytes/100 lymphocytes in Specimen,Lambda,Bone Marrow,Hematology,,,false,20618-5,Lambda lymphocytes/100 lymphocytes in Specimen
51342,Microscopic observation [Identifier] in Bone marrow by Wright Giemsa stain,Wright Giemsa,Bone Marrow,Hematology,10355-6,,true,10355-6,Microscopic observation [Identifier] in Bone marrow by Wright Giemsa stain
51343,Variant lymphocytes/100 leukocytes in Cerebral spinal fluid,Atypical Lymphocytes,Cerebrospinal Fluid (CSF),Hematology,30416-2,Variant lymphocytes/100 leukocytes in Cerebral spinal fluid,false,,
51344,Band form neutrophils/100 leukocytes in Cerebral spinal fluid,Bands,Cerebrospinal Fluid (CSF),Hematology,26509-0,Band form neutrophils/100 leukocytes in Cerebral spinal fluid,false,,
51345,Basophils/100 leukocytes in Cerebral spinal fluid,Basophils,Cerebrospinal Fluid (CSF),Hematology,30374-3,Basophils/100 leukocytes in Cerebral spinal fluid,false,,
51473,Cystine crystals [Presence] in Urine sediment by Light microscopy,Cysteine Crystals,Urine,Hematology,5782-8,Crystals [type] in Urine sediment by Light microscopy,false,5784-4,Cystine crystals [Presence] in Urine sediment by Light microscopy
51474,Eosinophils [Presence] in Urine sediment by Light microscopy,Eosinophils,Urine,Hematology,25156-1,,true,25156-1,Eosinophils [Presence] in Urine sediment by Light microscopy
51475,Epithelial casts [#/area] in Urine sediment by Microscopy low power field,Epithelial Casts,Urine,Hematology,,,false,5786-9,Epithelial casts [#/area] in Urine sediment by Microscopy low power field
51476,Epithelial cells [#/area] in Urine sediment by Microscopy high power field,Epithelial Cells,Urine,Hematology,5787-7,,true,5787-7,Epithelial cells [#/area] in Urine sediment by Microscopy high power field
51477,Fat [Presence] in Urine,Free Fat,Urine,Hematology,53359-6,Fat [#/area] in Urine by Computer assisted method,false,2272-3,Fat [Presence] in Urine
51478,Glucose [Mass/volume] in Urine by Test strip,Glucose,Urine,Hematology,5792-7,,true,5792-7,Glucose [Mass/volume] in Urine by Test strip
51479,Granular casts [#/area] in Urine sediment by Microscopy low power field,Granular Casts,Urine,Hematology,5793-5,,true,5793-5,Granular casts [#/area] in Urine sediment by Microscopy low power field
51480,Hematocrit [Volume Fraction] of Urine,Hematocrit,Urine,Hematology,17809-5,,true,17809-5,Hematocrit [Volume Fraction] of Urine
51481,Hemosiderin [Presence] in Urine,Hemosiderin,Urine,Hematology,4644-1,,true,4644-1,Hemosiderin [Presence] in Urine
51482,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,Hyaline Casts,Urine,Hematology,5796-8,,true,5796-8,Hyaline casts [#/area] in Urine sediment by Microscopy low power field
51483,Yeast.hyphae [Presence] in Urine sediment by Light microscopy,Hyphenated Yeast,Urine,Hematology,41865-7,,true,41865-7,Yeast.hyphae [Presence] in Urine sediment by Light microscopy
51484,Ketones [Mass/volume] in Urine by Test strip,Ketone,Urine,Hematology,5797-6,,true,5797-6,Ketones [Mass/volume] in Urine by Test strip
51485,Leucine crystals [Presence] in Urine sediment by Light microscopy,Leucine Crystals,Urine,Hematology,5798-4,,true,5798-4,Leucine crystals [Presence] in Urine sediment by Light microscopy
51486,Leukocytes [Presence] in Urine sediment by Light microscopy,Leukocytes,Urine,Hematology,5799-2,Leukocyte esterase [Presence] in Urine by Test strip,false,20455-2,Leukocytes [Presence] in Urine sediment by Light microscopy
51487,Nitrite [Presence] in Urine by Test strip,Nitrite,Urine,Hematology,5802-4,,true,5802-4,Nitrite [Presence] in Urine by Test strip
51488,Epithelial cells.non-squamous [#/area] in Urine sediment by Microscopy high power field,Non-squamous Epithelial Cells,Urine,Hematology,41284-1,,true,41284-1,Epithelial cells.non-squamous [#/area] in Urine sediment by Microscopy high power field
51489,Epithelial cells.non-squamous [#/area] in Urine sediment by Microscopy high power field,NonSquamous Epithelial Cell,Urine,Hematology,41284-1,,true,41284-1,Epithelial cells.non-squamous [#/area] in Urine sediment by Microscopy high power field
51490,Oval fat bodies (globules) [#/area] in Urine sediment by Microscopy high power field,Oval Fat Body,Urine,Hematology,,,false,5788-5,Oval fat bodies (globules) [#/area] in Urine sediment by Microscopy high power field
51491,pH of Urine by Test strip,pH,Urine,Hematology,5803-2,,true,5803-2,pH of Urine by Test strip
51492,Protein [Mass/volume] in Urine by Test strip,Protein,Urine,Hematology,5804-0,,true,5804-0,Protein [Mass/volume] in Urine by Test strip
51493,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,RBC,Urine,Hematology,5808-1,Erythrocytes [#/volume] in Urine sediment by Microscopy high power field,false,13945-1,Erythrocytes [#/area] in Urine sediment by Microscopy high power field
51494,RBC casts [#/area] in Urine sediment by Microscopy low power field,RBC Casts,Urine,Hematology,5807-3,,true,5807-3,RBC casts [#/area] in Urine sediment by Microscopy low power field
51495,Erythrocyte clumps [#/area] in Urine sediment by Microscopy high power field,RBC Clumps,Urine,Hematology,,,false,58449-0,Erythrocyte clumps [#/area] in Urine sediment by Microscopy high power field
51496,Reducing substances [Presence] in Urine,"Reducing Substances, Urine",Urine,Hematology,,,false,5809-9,Reducing substances [Presence] in Urine
51497,Epithelial cells.renal [#/area] in Urine sediment by Microscopy high power field,Renal Epithelial Cells,Urine,Hematology,26052-1,,true,26052-1,Epithelial cells.renal [#/area] in Urine sediment by Microscopy high power field
51498,Specific gravity of Urine by Test strip,Specific Gravity,Urine,Hematology,5811-5,,true,5811-5,Specific gravity of Urine by Test strip
51499,Spermatozoa [Presence] in Urine sediment by Light microscopy,Sperm,Urine,Hematology,8248-7,,true,8248-7,Spermatozoa [Presence] in Urine sediment by Light microscopy
51500,Sulfonamide crystals [Presence] in Urine sediment by Light microscopy,Sulfonamides,Urine,Hematology,5812-3,,true,5812-3,Sulfonamide crystals [Presence] in Urine sediment by Light microscopy
51501,Transitional cells [#/area] in Urine sediment by Microscopy high power field,Transitional Epithelial Cells,Urine,Hematology,30089-7,,true,30089-7,Transitional cells [#/area] in Urine sediment by Microscopy high power field
51502,Trichomonas sp [#/area] in Urine sediment by Microscopy high power field,Trichomonas,Urine,Hematology,32724-7,Trichomonas sp [Presence] in Urine by Light microscopy,false,33905-1,Trichomonas sp [#/area] in Urine sediment by Microscopy high power field
51503,Triple phosphate crystals [Presence] in Urine sediment by Light microscopy,Triple Phosphate Crystals,Urine,Hematology,5814-9,,true,5814-9,Triple phosphate crystals [Presence] in Urine sediment by Light microscopy
51504,Tyrosine crystals [Presence] in Urine sediment by Light microscopy,Tyrosine Crystals,Urine,Hematology,5815-6,,true,5815-6,Tyrosine crystals [Presence] in Urine sediment by Light microscopy
51505,Urate crystals [Presence] in Urine sediment by Light microscopy,Uric Acid Crystals,Urine,Hematology,5817-2,,true,5817-2,Urate crystals [Presence] in Urine sediment by Light microscopy
51506,Appearance of Urine,Urine Appearance,Urine,Hematology,5767-9,,true,5767-9,Appearance of Urine
51507,Casts [#/area] in Urine sediment by Microscopy low power field,"Urine Casts, Other",Urine,Hematology,9842-6,,true,9842-6,Casts [#/area] in Urine sediment by Microscopy low power field
51508,Color of Urine,Urine Color,Urine,Hematology,5778-6,,true,5778-6,Color of Urine
51509,Urine sediment comments by Light microscopy Narrative,Urine Comments,Urine,Hematology,,,false,11279-7,Urine sediment comments by Light microscopy Narrative
51510,Unidentified crystals [Presence] in Urine sediment by Light microscopy,"Urine Crystals, Other",Urine,Hematology,5783-6,,true,5783-6,Unidentified crystals [Presence] in Urine sediment by Light microscopy
51511,Oval fat bodies (globules) [Presence] in Urine sediment by Light microscopy,Urine Fat Bodies,Urine,Hematology,2272-3,Fat [Presence] in Urine,false,25158-7,Oval fat bodies (globules) [Presence] in Urine sediment by Light microscopy
51512,Mucus [Presence] in Urine sediment by Light microscopy,Urine Mucous,Urine,Hematology,8247-9,,true,8247-9,Mucus [Presence] in Urine sediment by Light microscopy
51513,Urinalysis specimen collection method,Urine Specimen Type,Urine,Hematology,19159-3,,true,19159-3,Urinalysis specimen collection method
51514,Urobilinogen [Mass/volume] in Urine by Test strip,Urobilinogen,Urine,Hematology,5818-0,Urobilinogen [Presence] in Urine by Test strip,false,20405-7,Urobilinogen [Mass/volume] in Urine by Test strip
51515,Waxy casts [#/area] in Urine sediment by Microscopy low power field,Waxy Casts,Urine,Hematology,5819-8,,true,5819-8,Waxy casts [#/area] in Urine sediment by Microscopy low power field
51516,Leukocytes [#/area] in Urine sediment by Microscopy high power field,WBC,Urine,Hematology,5821-4,,true,5821-4,Leukocytes [#/area] in Urine sediment by Microscopy high power field
51517,WBC casts [#/area] in Urine sediment by Microscopy low power field,WBC Casts,Urine,Hematology,5820-6,,true,5820-6,WBC casts [#/area] in Urine sediment by Microscopy low power field
51518,Leukocyte clumps [Presence] in Urine sediment by Light microscopy,WBC Clumps,Urine,Hematology,,,false,67848-2,Leukocyte clumps [Presence] in Urine sediment by Light microscopy
51519,Yeast [#/area] in Urine sediment by Microscopy high power field,Yeast,Urine,Hematology,5822-2,,true,5822-2,Yeast [#/area] in Urine sediment by Microscopy high power field
51520,Thyroperoxidase Ab [Presence] in Serum or Plasma,ANTI-MC,BLOOD,CHEMISTRY,32042-4,Thyroperoxidase Ab [Presence] in Serum or Plasma,false,,
51521,,"ACID PHOSPHATASE, PROSTATIC",BLOOD,CHEMISTRY,,,true,,
51522,Prostaglandin D2 [Mass/volume] in Body fluid,PG,OTHER BODY FLUID,CHEMISTRY,48785-0,Prostaglandin D2 [Mass/volume] in Body fluid,false,,
51523,,GR HOLD,URINE,CHEMISTRY,,,true,,
51524,Fatty casts [#/area] in Urine sediment by Microscopy low power field,FATTY,URINE,HEMATOLOGY,5789-3,Fatty casts [#/area] in Urine sediment by Microscopy low power field,false,,
51525,,Billed,BLOOD,CHEMISTRY,,,true,,
51526,,FRUCAMN+,BLOOD,CHEMISTRY,,,true,,
51527,,MS-DIA,BLOOD,CHEMISTRY,,,true,,
51528,,STDY HOLD,BLOOD,CHEMISTRY,,,true,,
51529,,Estimated Actual Glucose,BLOOD,CHEMISTRY,,,true,,
51530,,AF-AFP,OTHER BODY FLUID,CHEMISTRY,,,true,,
51531,,STDYURINE,URINE,CHEMISTRY,,,true,,
51532,,PLASMGN,BLOOD,HEMATOLOGY,,,true,,
51533,,WBCP,BLOOD,HEMATOLOGY,,,true,,
51534,,MYELOS,JOINT FLUID,HEMATOLOGY,,,true,,
51535,,CD55,OTHER BODY FLUID,HEMATOLOGY,,,true,,
51536,,CD59,OTHER BODY FLUID,HEMATOLOGY,,,true,,
51537,,TDT,OTHER BODY FLUID,HEMATOLOGY,,,true,,
51540,,PROBLEM SPECIMEN,BLOOD,CHEMISTRY,,,true,,
51541,,PROBLEM SPECIMEN,BLOOD,HEMATOLOGY,,,true,,
51542,,PROBLEM SPECIMEN,URINE,HEMATOLOGY,,,true,,
51543,,VOIDED SPECIMEN,BLOOD,CHEMISTRY,,,true,,
51544,,VOIDED SPECIMEN,OTHER BODY FLUID,BLOOD GAS,,,true,,
51545,,VOIDED SPECIMEN,BLOOD,BLOOD GAS,,,true,,
51546,,VOIDED SPECIMEN,CSF,CHEMISTRY,,,true,,
51547,,VOIDED SPECIMEN,OTHER BODY FLUID,CHEMISTRY,,,true,,
51548,,VOIDED SPECIMEN,URINE,HEMATOLOGY,,,true,,
51549,,VOIDED SPECIMEN,ASCITES,CHEMISTRY,,,true,,
51550,,VOIDED SPECIMEN,BLOOD,HEMATOLOGY,,,true,,
51551,,VOIDED SPECIMEN,OTHER BODY FLUID,HEMATOLOGY,,,true,,
51552,,VOIDED SPECIMEN,STOOL,CHEMISTRY,,,true,,
51553,,VOIDED SPECIMEN,URINE,CHEMISTRY,,,true,,
51554,,VOIDED SPECIMEN,JOINT FLUID,HEMATOLOGY,,,true,,
51555,,SURFACTANT ALBUMIN RATIO,OTHER BODY FLUID,CHEMISTRY,,,true,,
